"id","code","title","date_init","date_end","budget","grade","type_research","document","plan","location","objective","state_research","program_name","line_name"
490,"D.IIA/2006.2/001","Cinetica de inactivacion termica de la Pectin Metil Esterasa (PME) en la pulpa de papaya (Carica papaya L.)","2006-05-01","2006-12-18",4854.15,1,2,"Acuerdo Nª 004/2006-CI-FIIA-UNAS-TM",1,"Laboratorio de Biotecnologia y Laboratorio de alimentos de la Universidad Nacional Agraria de la Selva","Evaluar el comportamiento de tiempo versus la temperatura en la cinetica de degradacion termica de la PME en la pulpa de papaya (Carica papaya L.)|Determinar la temperatura y tiempo de inactivacion de la Pectina metil esterasa en pulpa de papaya (Carica papaya L.)",4,"No Definido","No Definido"
491,"D.IIA/2006.2/002","Inversion de la sacarosa utilizando zumo de Carambola (Averroha carambola L.)","2006-06-20","2008-06-20",4326.3,1,2,"Acuerdo Nª 026-2006.-C.T.-FIIA-UNAS",1,"","Obtener zumo de carambola y estimar el rendimiento.|Determinar el flujo de operaciones con sus parametros adecuados para la inversion de la sacarosa.|Evaluar el producto obtenido mediante el analisis fisicoquimico y sensorial.|Estudiar el comportamiento del producto final durante el almacenamiento, mediante los analisis microbiologicos y reologico.",4,"No Definido","No Definido"
492,"D.IIA/2006.2/003","Envasado a vacio de pulpa de Camu Camu (Myrciaria dubia HBK) en materiales flexibles.","2006-05-01","2006-12-20",3679.5,1,2,"Acuerdo Nª062-2006.-C.T.-FIIA-UNAS",1,"","Realizar el analisis quimico proximal y fisico - quimico de la pulpa de camu camu.|Evaluar la vida util y la perdida de vitamina C asi como las caracteristicas fisico quimico y organoleptico del producto final durante el almacenaniento.",4,"No Definido","No Definido"
493,"D.IIA/2007.2/001","Caracterizacion y elaboracion de una multimezcla como suplemento alimenticio","2007-06-01","2009-06-01",14140,1,2,"No Definido",1,"Planta Piloto de la Facultad de Ingenieria en Industrias alimentarias","Realizar los estudios tecnicos de caracterizacion y elaboracion de una multimezcla como suplemento alimentario|Determinar la caracterizacion de los diferentes componentes de la multimezcla|Determinar por medio de un panel organolepticamente su palatibidad|Realizar el analisis de los gastos con la intencion de su industrializacion y comercializacion",4,"Tecnologia Alimentaria","Tecnologia Alimentaria"
494,"D.IIA/2007.2/002","Naturaleza metabolica de Lipasas producidas por Candida albicans TMY11, Rhodotorula  aucayacense TMYR, y Cryptococcus TMY9","2007-07-01","2009-03-20",0,1,2,"No Definido",1,"","Realizar un estudio  que contemple la obtencion de lipasas y su caracterizacion cinetica, estas lipasas podran ser utilizadas  en aplicaciones industriales como procesos de de sinteis quimica, produccion de compuestos optimamente activos en la industria alimentaria y elaboracion de productos dieteticos con bajo nivel de grasas saturadas y colesterol, para la modificacion de grasas y otros lipidos por hidrolisis y esterilizacion .|Proporcionar una tecnologia limpia que permita la modificacion estructural del aceite de palma con la finalidad de obtener productos de mayor valor agregado",4,"No Definido","No Definido"
495,"D.IIA/2009.2/001","Obtencion de un concentrado proteico de harina de Quinua (Chenopodium quinua Will) por hidrolisis enzimatica","2009-06-18","2010-12-31",4565.5,1,2,"ACUERDO Nª 08-2009-C.INV./FIIA/UNASTM",1,"Universidad Nacional Agraria de la Selva - Tingo Maria, Peru","Obtener un concentrado proteico a partir de la harina de quinua  hidrolizando los carbohidratos por accion de enzimas amilasas|Caracterizacion y analisis quimico proximal de la harina de quinua|Establecer los parametros cineticos optimos de la enzima amilasa bacteriana para hidrolizar los carbohidratos de la quinua|Optimizar los parametros tecnologicos para la obtencion del concentrado proteico de la harina de quinua por hidrolisis enzimatica",4,"No Definido","No Definido"
496,"D.IIA/2009.2/002","Evaluacion de la calidad de agua para consumo humano de las fuentes que abastecen a la Universidad Nacional Agraria de la Selva","2009-05-01","2010-07-31",6081.5,1,2,"ACUERDO Nª 07-2009-C.INV./FIIA/UNASTM",1,"Laboratorio de Microbiologia de los alimentos de la Universidad Nacional Agraria de la Selva","Evaluar la calidad del agua para consumo humano de los reservorios que abastecen a la Universidad Nacional Agraria de la Selva, en epocas de verano e invierno|Determinar las caracterisitcas fisicoquimicas del agua (color, olor, pH, temperatura, turbiedad, conductividad, solidos totales, solidos disueltos, solidos no disueltos, dureza total, cloruros, sulfatos, nitratos)|Evaluar la calidad parasitologica del agua (huevos de helmintos, protozoarios)",4,"No Definido","No Definido"
497,"D.IIA/2009.2/003","Auditoria Integral de la calidad en la cadena de procesamiento, impactos ambientales y riesgos de salud y seguridad ocupacional en el Comedor Universitario de la Universidad Nacional Agraria de la Selva","2009-06-18","2011-06-30",16900,1,2,"ACUERDO Nª 06-2009-C.INV./FIIA/UNASTM",1,NULL,"Establecer auditoria de calidad en la cadena de proceso de los productos en el Comedor Universitario de la UNAS|Identificar los riesgos de salud y seguridad ocupacional de los servidores del Comedor Universitario|Esbozar las medidas preventivas a los riesgos de seguridad y salud|Establecer auditoria ambiental interna y externa del Comedor Universitario de la UNAS|Examinar los riesgos de salud y seguridad ocupacional del personal del Comedor Universitario|Identificar los impactos negativos de calidad en la cadena de produccion de alimentos en el Comedor Universitario|Determinar las causas -efctos que impactan a la calidad|Establecer las medidas de prevencion de los impactos de calidad|Identificar los impactos ambientales producidos en el Comedor Universitario|Determinar las causas -efectos que impactan al ambiente del sistema y fuera de ella|Plantear las medidas de prevencion de los impactos ambientales",4,"No Definido","No Definido"
498,"D.IIA/2009.2/004","Determinacion de azucares totales, reductores y sacarosa en Araza (Eugenia stipitata McVaugh); Guanabana (Annona muricata L.) Guayaba (Psidium guayava L.) Maracuya (Passiflora edulis Sims); Papaya (Carica papaya L.); Carambola (Averrhoa carambola L.) Taperiba (Spodias bombin L.) y Lima (Citrus limotta)","2009-06-18","2010-06-30",1886.5,1,2,"No Definido",1,"Laboratorio de analisis de alimentos, tecnologia de carnes y nutricion, de la Universidad Nacional Agraria de la Selva","Determinar los azucares totales , reductores y sacaross en los frutos tropicales|Cuantificacion azucares totales, reductores y sacarosa|Cuantificar los solidos solubles y acidez titulable|Evaluacion de las medidas biometricas de cada uno de los frutos y el rendimiento de la pulpa",4,"No Definido","No Definido"
499,"D.IIA/2009.2/005","Conservacion del yogurt natural empleando aceites esenciales (AEs) de clavo de olor y canela","2009-06-19","2010-06-30",2444.72,1,2,"ACUERDO Nª 09-2009-C.INV./FIIA/UNASTM",1,"","Caracterizar fisicoquimicamente la leche a utilizar|Conservar el yogurt natural  empleando aceites esenciales (ARs) de clavo de olor y canela|Obtener aceites esenciales (ARs) de clavo de olor y canela|Caracterizar  fisicoquimicamente el aceite esencial con mayor actividad bioconservadora|Determinar el tiempo de vida util del yogurt obtenido",4,"No Definido","No Definido"
500,"D.IIA/2010.2/001","Obtencion del almidon de Pituca (Colocasia esculenta) modificado por acetilacion y caracterizacion fisicoquimica y funcional","2010-07-01","2011-12-20",0,1,2,"Acuerdo N° 010-2010-C.I.P./FIIA/UNASTM",1,"Universidad Nacional Agraria de la Selva - Tingo Maria, Peru.","Obtener  almidon de pituca modificado por acetilacion|Obtener almidon de pituca  por el metodo artesanal|Evaluar el efecto de acetilacion sobre las propiedades fisicoquimicas y funcionales del almidon de yuca|Determinar los parametros adecuados pra la obterncion de almidon de pituca modificada por acetilacion",4,"No Definido","No Definido"
501,"D.IIA/2010.2/002","Fraccionamiento fitoquimico del contenido de  metabolitos secundarios en hojas de la planta medicinal Oje (Ficus insipida)","2010-06-01","2011-05-31",4317.5,1,2,"RESOLUCION N° 029/2010.-FIIA-UNAS",1,"Laboratorios de la Facultad de Industrias Alimntarias de la Universidad Nacional Agraria de la Selva - Tingo Maria","Estudio fitoquimico de las hojas de la planta medicinal oje (Ficus insipida) de la Region del Alto Huallaga|Fraccionamiento fitoquimico de los extractos acuosos y etanolicos de los metabolitos secundarios contenidos en las hojas del oje (Ficus insipida ) de la Region del Alto Huallaga|Extraccion de los principios activos y caracterizacion de los extractos: acuosos y etanolicos de las hojas del oje (Ficus insipida) de la Region del Alto Huallaga",4,"No Definido","No Definido"
502,"D.IIA/2011.2/001","Determinacion de las propiedades termofisicas en pulpa de Guayaba Brasilera (Eugenia stipitata Mc Vaugh) en funcion de temperatura","2011-04-01","2012-03-31",4877.4,1,2,"Oficio Nº 136-2011.-D.FIIA.-UNAS/Resolucion Nº 010/2011.-D.-FIIA-UNAS",1,"Laboratorios de analisis sensorial, ingenieria de alimentos y fisica de la Universidad Nacional Agraria de la Selva - Tingo Maria, Peru","Determinar las propiedades en la pulpa guayaba brasilera  (Eugenia stipitata Mc Vaugh)|Determinar la difusividad termica, calor especifico y conductividad termica en la pulpa de la guayaba brasilera (Eugenia stipitata Mc Vaugh)|Simular el comportamiento de la difusividad termica, calor especifico y conductividad termica en funcion a la temperatura",4,"No Definido","No Definido"
503,"D.IIA/2011.2/002","Semipurificacion de Lipasas producidas por Levaduras y Bacterias obtenidas por Screening Ecologico","2011-05-01","2012-08-31",9980,1,2,"Oficio Nº 167-2011.-DFIIA.-UNAS/Resolucion Nº 018/2011.-D.-FIIA-UNAS",1,NULL,"Aislar, seleccionar levaduras y bacterias productoras de lipasas, determinar la actividad enzimatica y semipurificar las lipasas de mayor actividad|Aislar, seleccionar levaduras y bacterias productoras de lipasas|Evaluar la actividad lipasica de cada microorganismo|Semipurificar las lipasas de mayor actividad enzimatica",4,"No Definido","No Definido"
504,"D.IIA/2012.2/002","Polifenoles totales, capacidad antioxidantes (DPPH y ABTS) en chocolates comerciales para taza","2012-06-20","2013-06-20",0,1,2,"Acuerdo N° 004-2012-C.I.P.U/FIIA/UNAS",1,"Tingo Maria, Peru.","Cuantificar los polifenoles totales y capacidad antioxidante (DPPH y ABTS) en chocolates comerciales para taza|Cuantificar  el contenido de polifenoles totales en chocolates comerciales para taza|Cuantificar la capacidad antioxidante en chocolates para taza mediante la capacidad de inhibir radicales 1,1-difenil-2-picrihidrazil (DPPH) y 2,2-azinobis (3-etilbenzotiazolino -6- acido sulfonico) (ABTS+)",4,"No Definido","No Definido"
505,"D.IIA/2012.2/003","Variacion de compuestos bioactivos y capacidad antioxidante de hojas de Ajos Sacha (Mansoa alliacea) deshidratadas, liofilizadas y almacenadas","2012-07-01","2013-06-20",4961,1,2,"Resolucion N° 044-2012-D-FIIA-UNAS",1,"","Determinar la variacion quimica, compuestos fitoquimicos y capacidad antioxidante de hojas de ajos sacha deshidratadas, liofilizadas y en almacenamiento acelerado",4,"No Definido","No Definido"
506,"D.IIA/2013.2/001","Aislamiento y caracterizacion de Tomatina y Solanina de los ectractos etanolicos de las hojas de Jitomate (Solanum lycopersicon) de la region del Alto Huallaga.","2013-04-01","2014-03-31",3920,1,2,"RESOLUCION N° 009-2013-D-FIIA-UNAS",1,"","Estudio fitoquimico de una especie medicinal de la familia Solanaceas de la Region del Alto Huallaga.|Aislar los componentes fitoquimicos de los extractos alcaloidicos de las hojas de tomate o jitomate (Solanum lycopersicum) de la familia Solanaceas de la Region del Alto Huallaga.",4,"Productos Naturales","Plantas Medicinales"
507,"D.IIA/2015.2/001","Elaboracion de Conservas de Kaqui  (Diospyros kaqui)","2015-06-20","2017-06-22",4326.3,1,2,"Oficio N° 212-2015-D.-FIIA.-UNAS/Resolucion 023-2015-D-FIIA-UNAS",1,NULL,"Determinar las operaciones y parametros optimos parael enlatado de kaqui|Evaluar  el producto final durante el almacenamiento a temperatura ambiente",4,"Conservacion y procesamiento de alimentos","Bioconservacion de alimentos"
508,"D.IIA/2015.2/002","Texto:  QUIMICA  ORGANICA: Problemas Resueltos con un enfoque al campo de la Ciencia e Ingenieria","2015-03-01","2016-02-29",2227.5,1,2,"Oficio N° 101-2015-D-FIIA-UNAS/Resolucion N° 008-2015-D-FIIA-UNAS",1,NULL,"Revision bibliografica y seleccion de problemas propuestos|Resolver aproximadamente quinientos problemas  propuestos de Quimica Organica de los diferentes Capitulos que se propone en el proyecto de publicacion|Elaboracion digital e impresion de un ejemplar de la publicacion de Quimica Organica",4,"No Definido","No Definido"
509,"D.IIA/1989.2/001","Planta piloto de procesamiento de embutidos.","1989-05-01","1991-05-31",0,1,2,"No Definido",1,NULL,"Impulsar la tecnologia de alimentos con el empleo de recursos de la zona, para sustituir a otros productos, los cuales son transportadores de otros lugares, incrementando los precios de los productos.",NULL,"No Definido","No Definido"
510,"D.IIA/1987.2/001","Ensayo para la obtencion de nectar de taperiba","1987-04-01","1987-12-31",0,1,2,"No Definido",1,NULL,"Evaluar el producto obtenido durante el almacenamiento.|Determinar los parametros para la elaboracion del nectar de taperiba.",NULL,"No Definido","No Definido"
511,"D.IIA/1990.2/001","Diseño y construccion de un ahumador par el ahumado del pescado palometa (Mylossoma aureum), en frio y caliente.","1990-06-01","1990-08-31",0,1,2,"No Definido",1,NULL,"Diseñar y construir un ahumador.|Ajuste de parametros tecnicos del ahumados en frio y caliente mediante el ahumado del pescado palometa.",NULL,"No Definido","No Definido"
512,"D.IIA/1991.2/001","Solucion de modelos estadisticos mediante computadora.","1990-10-01","1991-08-31",0,1,2,"No Definido",1,NULL,"Desarrollar un software estadistico, que permita resolver los siguientes problemas: analisis de regresion lineal, considrenados diferentes comportamientos de situacionesreales: Diseños de experimentos, considrando los casos de analisis de experimentos en bloque y bloques completamente aleatorizados y diseños factoriales.",NULL,"No Definido","No Definido"
513,"D.IIA/1992.2/001","Prolongacion de la vida util de la papaya al estado fresco utilizando fungicidas y cenizas.","1992-05-01","1992-10-31",1312,1,2,"No Definido",1,NULL,"Prolongar el tiempo de vida util de la papaya al estado fresco y al medio ambiente.|Estudiar los efectos de los conservadores quimicos atomicos y de la ceniza",NULL,"No Definido","No Definido"
